index,slug,category,level,updated_date,duration_text,title,pdf_filename,status,step_count,pdf_page_count,url
860,grpc-getting-started-grpc-rust,ML / Vision / Document AI / Media / AR,進階,2026-03-21,17 分鐘,開始使用 gRPC-Rust,860__grpc-getting-started-grpc-rust__開始使用-gRPC-Rust.pdf,passed,8,13,https://codelabs.developers.google.com/grpc/getting-started-grpc-rust?hl=zh-tw
499,gating-deployments-with-binary-auth,ML / Vision / Document AI / Media / AR,進階,2026-03-27,,使用二進位授權控管部署作業,499__gating-deployments-with-binary-auth__使用二進位授權控管部署作業.pdf,passed,8,27,https://codelabs.developers.google.com/gating-deployments-with-binary-auth?hl=zh-tw
567,eventarc-workflows-cloud-run,ML / Vision / Document AI / Media / AR,進階,2026-03-27,,透過 Eventarc 觸發 Workflows,567__eventarc-workflows-cloud-run__透過-Eventarc-觸發-Workflows.pdf,passed,9,24,https://codelabs.developers.google.com/eventarc-workflows-cloud-run?hl=zh-tw
583,imagen-mesop-app,ML / Vision / Document AI / Media / AR,進階,2026-03-27,,在 Cloud Shell 使用 Imagen 和 Mesop 建構圖像生成應用程式,583__imagen-mesop-app__在-Cloud-Shell-使用-Imagen-和-Mesop-建構圖像生成應用程式.pdf,passed,10,14,https://codelabs.developers.google.com/imagen-mesop-app?hl=zh-tw
611,tensorflow-retraining-comment-spam-detection,ML / Vision / Document AI / Media / AR,進階,2026-03-27,,TensorFlow.js：重新訓練垃圾留言偵測模型來處理特殊情況,611__tensorflow-retraining-comment-spam-detection__TensorFlow.js-重新訓練垃圾留言偵測模型來處理特殊情況.pdf,passed,6,22,https://codelabs.developers.google.com/tensorflow-retraining-comment-spam-detection?hl=zh-tw
363,vertex-mlmd-pipelines,ML / Vision / Document AI / Media / AR,進階,2026-03-28,,搭配 Pipelines 使用 Vertex 機器學習中繼資料,363__vertex-mlmd-pipelines__搭配-Pipelines-使用-Vertex-機器學習中繼資料.pdf,passed,9,27,https://codelabs.developers.google.com/vertex-mlmd-pipelines?hl=zh-tw
377,tfjs-training-regression,ML / Vision / Document AI / Media / AR,進階,2026-03-28,,TensorFlow.js：根據 2D 資料進行預測,377__tfjs-training-regression__TensorFlow.js-根據-2D-資料進行預測.pdf,passed,9,24,https://codelabs.developers.google.com/codelabs/tfjs-training-regression?hl=zh-tw
452,spanner-getting-started-vector-search,ML / Vision / Document AI / Media / AR,進階,2026-03-28,,開始使用 Spanner 向量搜尋,452__spanner-getting-started-vector-search__開始使用-Spanner-向量搜尋.pdf,passed,9,25,https://codelabs.developers.google.com/codelabs/spanner-getting-started-vector-search?hl=zh-tw
484,spanner-getting-started-vector-search,ML / Vision / Document AI / Media / AR,進階,2026-03-28,,開始使用 Spanner 向量搜尋,484__spanner-getting-started-vector-search__開始使用-Spanner-向量搜尋.pdf,passed,9,29,https://codelabs.developers.google.com/spanner-getting-started-vector-search?hl=zh-tw
232,cft-onboarding,ML / Vision / Document AI / Media / AR,進階,2026-04-09,指南1 小時 35 分鐘,Cloud Foundation Toolkit,232__cft-onboarding__Cloud-Foundation-Toolkit.pdf,passed,12,27,https://codelabs.developers.google.com/cft-onboarding?hl=zh-tw
248,cloud-spanner-leaderboard-java,ML / Vision / Document AI / Media / AR,進階,2026-04-09,43 分鐘,Cloud Spanner：使用 Java 建立遊戲排行榜,248__cloud-spanner-leaderboard-java__Cloud-Spanner-使用-Java-建立遊戲排行榜.pdf,passed,8,32,https://codelabs.developers.google.com/codelabs/cloud-spanner-leaderboard-java?hl=zh-tw
258,cloud-spanner-leaderboard,ML / Vision / Document AI / Media / AR,進階,2026-04-09,43 分鐘,Cloud Spanner：使用 C# 建立遊戲排行榜,258__cloud-spanner-leaderboard__Cloud-Spanner-使用-C-建立遊戲排行榜.pdf,passed,8,33,https://codelabs.developers.google.com/codelabs/cloud-spanner-leaderboard?hl=zh-tw
199,getting-started-with-spec-driven-development-in-antigravity,ML / Vision / Document AI / Media / AR,進階,2026-04-15,,開始在 Antigravity 使用 Spec Driven Development,199__getting-started-with-spec-driven-development-in-antigravity__開始在-Antigravity-使用-Spec-Driven-Development.pdf,passed,11,21,https://codelabs.developers.google.com/codelabs/getting-started-with-spec-driven-development-in-antigravity?hl=zh-tw
12,smarthome-local,ML / Vision / Document AI / Media / AR,進階,2026-05-13,,為雲端到雲端整合啟用本機執行作業 | Cloud-to-cloud | Google Home Developers,012__smarthome-local__為雲端到雲端整合啟用本機執行作業-Cloud-to-cloud-Google-Home-Developers.pdf,passed,9,32,https://developers.home.google.com/codelabs/smarthome-local?hl=zh-tw
13,smarthome-debugging-local,ML / Vision / Document AI / Media / AR,進階,2026-05-13,,本地首頁偵錯 | Cloud-to-cloud | Google Home Developers,013__smarthome-debugging-local__本地首頁偵錯-Cloud-to-cloud-Google-Home-Developers.pdf,passed,7,24,https://developers.home.google.com/codelabs/smarthome-debugging-local?hl=zh-tw
17,smarthome-washer,ML / Vision / Document AI / Media / AR,進階,2026-05-13,,將智慧住宅裝置連結至 Google 助理 | Cloud-to-cloud | Google Home Developers,017__smarthome-washer__將智慧住宅裝置連結至-Google-助理-Cloud-to-cloud-Google-Home-Developers.pdf,passed,8,29,https://developers.home.google.com/codelabs/smarthome-washer?hl=zh-tw
672,cloud-spanner-getting-started-game,ML / Vision / Document AI / Media / AR,高階,2026-03-21,,開始使用 Cloud Spanner 開發遊戲,672__cloud-spanner-getting-started-game__開始使用-Cloud-Spanner-開發遊戲.pdf,passed,9,42,https://codelabs.developers.google.com/codelabs/cloud-spanner-getting-started-game?hl=zh-tw
617,tensorflowjs-transfer-learning-teachable-machine,ML / Vision / Document AI / Media / AR,高階,2026-03-27,,TensorFlow.js：使用 TensorFlow.js 遷移學習技術，打造專屬的「訓練學習機器」,"617__tensorflowjs-transfer-learning-teachable-machine__TensorFlow.js-使用-TensorFlow.js-遷移學習技術,打造專屬的「訓練學習機器」.pdf",passed,17,37,https://codelabs.developers.google.com/tensorflowjs-transfer-learning-teachable-machine?hl=zh-tw
320,service-extensions-mediacdn,ML / Vision / Document AI / Media / AR,高階,2026-03-28,,實驗室：Media CDN 的 Service Extensions,320__service-extensions-mediacdn__實驗室-Media-CDN-的-Service-Extensions.pdf,passed,12,34,https://codelabs.developers.google.com/service-extensions-mediacdn?hl=zh-tw
422,migrating-variable-fonts,ML / Vision / Document AI / Media / AR,高階,2026-03-28,,遷移至變數字型,422__migrating-variable-fonts__遷移至變數字型.pdf,passed,10,23,https://codelabs.developers.google.com/migrating-variable-fonts?hl=zh-tw
466,keras-flowers-transfer-learning,ML / Vision / Document AI / Media / AR,高階,2026-03-28,,建立第一個 Keras 模型 (採用遷移學習),466__keras-flowers-transfer-learning__建立第一個-Keras-模型-(採用遷移學習).pdf,passed,5,17,https://codelabs.developers.google.com/codelabs/keras-flowers-transfer-learning?hl=zh-tw
493,smart-stylist-app,ML / Vision / Document AI / Media / AR,高階,2026-03-28,,運用 AlloyDB 和無伺服器執行階段，打造 AI 穿搭應用程式,"493__smart-stylist-app__運用-AlloyDB-和無伺服器執行階段,打造-AI-穿搭應用程式.pdf",passed,16,36,https://codelabs.developers.google.com/smart-stylist-app?hl=zh-tw
495,spanner-graph-getting-started,ML / Vision / Document AI / Media / AR,高階,2026-03-28,1 小時 23 分鐘,開始使用 Spanner Graph,495__spanner-graph-getting-started__開始使用-Spanner-Graph.pdf,passed,10,79,https://codelabs.developers.google.com/codelabs/spanner-graph-getting-started?hl=zh-tw
498,tensorflowjs-audio-codelab,ML / Vision / Document AI / Media / AR,高階,2026-03-28,,TensorFlow.js：使用遷移學習技術辨識音訊,498__tensorflowjs-audio-codelab__TensorFlow.js-使用遷移學習技術辨識音訊.pdf,passed,10,17,https://codelabs.developers.google.com/codelabs/tensorflowjs-audio-codelab?hl=zh-tw
249,cloud-spanner-leaderboard-go,ML / Vision / Document AI / Media / AR,高階,2026-04-09,43 分鐘,Cloud Spanner：使用 Go 建立遊戲排行榜,249__cloud-spanner-leaderboard-go__Cloud-Spanner-使用-Go-建立遊戲排行榜.pdf,passed,8,35,https://codelabs.developers.google.com/codelabs/cloud-spanner-leaderboard-go?hl=zh-tw
253,dart-patterns-records,ML / Vision / Document AI / Media / AR,高階,2026-04-09,,深入瞭解 Dart 的模式匹配和記錄,253__dart-patterns-records__深入瞭解-Dart-的模式匹配和記錄.pdf,passed,13,34,https://codelabs.developers.google.com/codelabs/dart-patterns-records?hl=zh-tw
103,next26-alloydb-elastic,ML / Vision / Document AI / Media / AR,高階,2026-04-20,1 小時 56 分鐘,開始使用 AlloyDB 的混合型搜尋功能,103__next26-alloydb-elastic__開始使用-AlloyDB-的混合型搜尋功能.pdf,passed,13,40,https://codelabs.developers.google.com/next26/alloydb-elastic?hl=zh-tw
104,next26-alloydb-ai-hybrid-search,ML / Vision / Document AI / Media / AR,高階,2026-04-20,2 小時 16 分鐘,開始使用 AlloyDB 的混合型搜尋功能,104__next26-alloydb-ai-hybrid-search__開始使用-AlloyDB-的混合型搜尋功能.pdf,passed,12,31,https://codelabs.developers.google.com/next26/alloydb-ai-hybrid-search?hl=zh-tw
55,mediacdn-ls-codelab,ML / Vision / Document AI / Media / AR,高階,2026-04-30,,透過 Media CDN 和 Live Streaming API 在 Google Cloud 直播,055__mediacdn-ls-codelab__透過-Media-CDN-和-Live-Streaming-API-在-Google-Cloud-直播.pdf,passed,18,43,https://codelabs.developers.google.com/mediacdn-ls-codelab?hl=zh-tw
30,dns-armor-monitoring-dashboard,ML / Vision / Document AI / Media / AR,高階,2026-05-09,,使用記錄指標和自訂資訊主頁，以圖表呈現 DNS Armor 的進階威脅偵測記錄,"030__dns-armor-monitoring-dashboard__使用記錄指標和自訂資訊主頁,以圖表呈現-DNS-Armor-的進階威脅偵測記錄.pdf",passed,10,27,https://codelabs.developers.google.com/dns-armor-monitoring-dashboard?hl=zh-tw
15,smarthome-traits,ML / Vision / Document AI / Media / AR,高階,2026-05-13,,強化及保護雲端到雲端整合 | Cloud-to-cloud | Google Home Developers,015__smarthome-traits__強化及保護雲端到雲端整合-Cloud-to-cloud-Google-Home-Developers.pdf,passed,8,34,https://developers.home.google.com/codelabs/smarthome-traits?hl=zh-tw
856,admob-appopen-unity,Payments / Wallet / Commerce,初階,2026-03-21,,將 AdMob 應用程式開啟頁面廣告新增至 Unity 應用程式,856__admob-appopen-unity__將-AdMob-應用程式開啟頁面廣告新增至-Unity-應用程式.pdf,passed,7,19,https://codelabs.developers.google.com/codelabs/admob-appopen-unity?hl=zh-tw
659,cloud-shell,Health / Maps / IoT / 其他,初階,2026-03-21,,開始使用 Cloud Shell 和 gcloud,659__cloud-shell__開始使用-Cloud-Shell-和-gcloud.pdf,passed,5,9,https://codelabs.developers.google.com/codelabs/cloud-shell?hl=zh-tw
680,cloud-spanner-terraform,Health / Maps / IoT / 其他,初階,2026-03-21,,Cloud Spanner 與 Terraform,680__cloud-spanner-terraform__Cloud-Spanner-與-Terraform.pdf,passed,8,11,https://codelabs.developers.google.com/codelabs/cloud-spanner-terraform?hl=zh-tw
681,draco-3d,Health / Maps / IoT / 其他,初階,2026-03-21,,使用 Draco 幾何壓縮功能最佳化 3D 資料,681__draco-3d__使用-Draco-幾何壓縮功能最佳化-3D-資料.pdf,passed,8,15,https://codelabs.developers.google.com/codelabs/draco-3d?hl=zh-tw
689,cloud-spanner-first-db,Health / Maps / IoT / 其他,初階,2026-03-21,15 分鐘,Cloud Spanner：您的第一個資料庫,689__cloud-spanner-first-db__Cloud-Spanner-您的第一個資料庫.pdf,passed,8,14,https://codelabs.developers.google.com/codelabs/cloud-spanner-first-db?hl=zh-tw
710,battle-jamon,Health / Maps / IoT / 其他,初階,2026-03-21,,Battle Jamón：微服務擂台,710__battle-jamon__Battle-Jamón-微服務擂台.pdf,passed,7,16,https://codelabs.developers.google.com/codelabs/battle-jamon?hl=zh-tw
716,battle-peach,Health / Maps / IoT / 其他,初階,2026-03-21,,Battle Peach：微服務擂台,716__battle-peach__Battle-Peach-微服務擂台.pdf,passed,3,10,https://codelabs.developers.google.com/codelabs/battle-peach?hl=zh-tw
746,battle-jamon-terms-and-conditions,Health / Maps / IoT / 其他,初階,2026-03-21,,Battle Jamón 條款及細則,746__battle-jamon-terms-and-conditions__Battle-Jamón-條款及細則.pdf,passed,1,5,https://codelabs.developers.google.com/codelabs/battle-jamon-terms-and-conditions?hl=zh-tw
797,cloud-dlp-overview,Health / Maps / IoT / 其他,初階,2026-03-21,20 分鐘,Cloud Data Loss Prevention 總覽,797__cloud-dlp-overview__Cloud-Data-Loss-Prevention-總覽.pdf,passed,7,20,https://codelabs.developers.google.com/codelabs/cloud-dlp-overview?hl=zh-tw
815,battle-one,Health / Maps / IoT / 其他,初階,2026-03-21,,Battle One：微服務擂台,815__battle-one__Battle-One-微服務擂台.pdf,passed,8,14,https://codelabs.developers.google.com/codelabs/battle-one?hl=zh-tw
838,cloud-codelab-credits,Health / Maps / IoT / 其他,初階,2026-03-21,,兌換抵免額以在 Google Cloud 上使用,838__cloud-codelab-credits__兌換抵免額以在-Google-Cloud-上使用.pdf,passed,4,13,https://codelabs.developers.google.com/codelabs/cloud-codelab-credits?hl=zh-tw
849,cloud-compute-engine-pi,Health / Maps / IoT / 其他,初階,2026-03-21,,在 Compute Engine 計算圓周率,849__cloud-compute-engine-pi__在-Compute-Engine-計算圓周率.pdf,passed,9,15,https://codelabs.developers.google.com/codelabs/cloud-compute-engine-pi?hl=zh-tw
503,snowflake-csv-spanner,Health / Maps / IoT / 其他,初階,2026-03-27,,使用 CSV 檔案從 Snowflake 至 Spanner 執行反向 ETL,503__snowflake-csv-spanner__使用-CSV-檔案從-Snowflake-至-Spanner-執行反向-ETL.pdf,passed,8,18,https://codelabs.developers.google.com/snowflake-csv-spanner?hl=zh-tw
525,handling-gesture-back-navigation,Health / Maps / IoT / 其他,初階,2026-03-27,,更新應用程式，以便支援日後推出的預測返回手勢,"525__handling-gesture-back-navigation__更新應用程式,以便支援日後推出的預測返回手勢.pdf",passed,7,19,https://codelabs.developers.google.com/handling-gesture-back-navigation?hl=zh-tw
532,vertex-p2p-predictions,Health / Maps / IoT / 其他,初階,2026-03-27,,從原型設計到正式環境：透過自訂訓練模型取得預測結果,532__vertex-p2p-predictions__從原型設計到正式環境-透過自訂訓練模型取得預測結果.pdf,passed,7,19,https://codelabs.developers.google.com/vertex-p2p-predictions?hl=zh-tw
538,innerloop-dev-python,Health / Maps / IoT / 其他,初階,2026-03-27,2 分鐘,使用 Python 進行 InnerLoop 開發,538__innerloop-dev-python__使用-Python-進行-InnerLoop-開發.pdf,passed,6,18,https://codelabs.developers.google.com/innerloop-dev-python?hl=zh-tw
541,training-tuning-caip,Health / Maps / IoT / 其他,初階,2026-03-27,,在 Cloud AI 平台訓練 PyTorch 模型及調整超參數,541__training-tuning-caip__在-Cloud-AI-平台訓練-PyTorch-模型及調整超參數.pdf,passed,7,19,https://codelabs.developers.google.com/codelabs/training-tuning-caip?hl=zh-tw
545,pair-guidebook,Health / Maps / IoT / 其他,初階,2026-03-27,,使用 PAIR 指南打造值得信賴的 AI 產品,545__pair-guidebook__使用-PAIR-指南打造值得信賴的-AI-產品.pdf,passed,8,16,https://codelabs.developers.google.com/codelabs/pair-guidebook?hl=zh-tw
568,play-billing-create-preorder-offers,Health / Maps / IoT / 其他,初階,2026-03-27,,為單次產品添加預購優惠,568__play-billing-create-preorder-offers__為單次產品添加預購優惠.pdf,passed,7,17,https://codelabs.developers.google.com/codelabs/play-billing-create-preorder-offers?hl=zh-tw
575,tcp-proxylb-ssl-proxylb,Health / Maps / IoT / 其他,初階,2026-03-27,,TCP Proxy 程式碼實驗室：使用 TCP Proxy 負載平衡器設定頻率限制和 IP 拒絕清單,575__tcp-proxylb-ssl-proxylb__TCP-Proxy-程式碼實驗室-使用-TCP-Proxy-負載平衡器設定頻率限制和-IP-拒絕清單.pdf,passed,9,13,https://codelabs.developers.google.com/tcp-proxylb-ssl-proxylb?hl=zh-tw
579,measuring-inp,Health / Maps / IoT / 其他,初階,2026-03-27,,測量 Interaction to Next Paint (INP),579__measuring-inp__測量-Interaction-to-Next-Paint-(INP).pdf,passed,9,19,https://codelabs.developers.google.com/measuring-inp?hl=zh-tw
