index,slug,title,url,pdf_filename,status,step_count,pdf_page_count,pdf_size_bytes,message
807,cdc-using-dataproc-cloud-pubsub,使用 Dataproc 和 Cloud Pub/Sub 建立變更資料擷取機制,https://codelabs.developers.google.com/cdc-using-dataproc-cloud-pubsub?hl=zh-tw,807__cdc-using-dataproc-cloud-pubsub__使用-Dataproc-和-Cloud-Pub-Sub-建立變更資料擷取機制.pdf,passed,8,19,1017776,驗證通過
808,building-applications-in-the-ai-era,在 AI 時代建構應用程式,https://codelabs.developers.google.com/codelabs/building-applications-in-the-ai-era?hl=zh-tw,808__building-applications-in-the-ai-era__在-AI-時代建構應用程式.pdf,passed,15,31,1753861,驗證通過
809,cloud-armor-rate-limiting,使用 Cloud Armor 設定頻率限制,https://codelabs.developers.google.com/codelabs/cloud-armor-rate-limiting?hl=zh-tw,809__cloud-armor-rate-limiting__使用-Cloud-Armor-設定頻率限制.pdf,passed,9,32,2192489,驗證通過
810,chatbots-dialogflow-django-frontend,為 Dialogflow 應用程式建立前端 Django 用戶端,https://codelabs.developers.google.com/codelabs/chatbots-dialogflow-django-frontend?hl=zh-tw,810__chatbots-dialogflow-django-frontend__為-Dialogflow-應用程式建立前端-Django-用戶端.pdf,passed,14,19,2137684,驗證通過
811,admob-firebase-codelabs-102-unity,AdMob+Firebase 102 Unity：無須更新即可調整應用程式行為,https://codelabs.developers.google.com/codelabs/admob-firebase-codelabs-102-unity?hl=zh-tw,811__admob-firebase-codelabs-102-unity__AdMob-Firebase-102-Unity-無須更新即可調整應用程式行為.pdf,passed,9,29,3742062,驗證通過
812,admob-firebase-codelabs-102-android,AdMob+Firebase 102 Android：無須更新即可調整應用程式行為,https://codelabs.developers.google.com/codelabs/admob-firebase-codelabs-102-android?hl=zh-tw,812__admob-firebase-codelabs-102-android__AdMob-Firebase-102-Android-無須更新即可調整應用程式行為.pdf,passed,9,27,3637267,驗證通過
813,admob-ads-in-flutter,在 Flutter 應用程式中加入 AdMob 廣告,https://codelabs.developers.google.com/codelabs/admob-ads-in-flutter?hl=zh-tw,813__admob-ads-in-flutter__在-Flutter-應用程式中加入-AdMob-廣告.pdf,passed,10,31,2041160,驗證通過
814,admob-inline-ads-in-flutter,在 Flutter 應用程式加入 AdMob 橫幅廣告和原生內嵌廣告,https://codelabs.developers.google.com/codelabs/admob-inline-ads-in-flutter?hl=zh-tw,814__admob-inline-ads-in-flutter__在-Flutter-應用程式加入-AdMob-橫幅廣告和原生內嵌廣告.pdf,passed,9,50,6230755,驗證通過
815,battle-one,Battle One：微服務擂台,https://codelabs.developers.google.com/codelabs/battle-one?hl=zh-tw,815__battle-one__Battle-One-微服務擂台.pdf,passed,8,14,1224324,驗證通過
816,agent-starter-pack-golang,Agent Starter Pack (Go 適用的 ADK),https://codelabs.developers.google.com/codelabs/agent-starter-pack-golang?hl=zh-tw,816__agent-starter-pack-golang__Agent-Starter-Pack-(Go-適用的-ADK).pdf,passed,9,14,1451787,驗證通過
817,gen-ai-o11y-for-devs-gen-ai-o11y-go,Go 生成式 AI 應用程式的實務觀測技巧,https://codelabs.developers.google.com/codelabs/gen-ai-o11y-for-devs/gen-ai-o11y-go?hl=zh-tw,817__gen-ai-o11y-for-devs-gen-ai-o11y-go__Go-生成式-AI-應用程式的實務觀測技巧.pdf,passed,13,36,2328544,驗證通過
818,deploy-from-github-gen-ai-nextjs,將採用 Next.js 的生成式 AI 網頁應用程式，自動從版本管控系統部署至 Cloud Run,https://codelabs.developers.google.com/codelabs/deploy-from-github/gen-ai-nextjs?hl=zh-tw,"818__deploy-from-github-gen-ai-nextjs__將採用-Next.js-的生成式-AI-網頁應用程式,自動從版本管控系統部署至-Cloud-Run.pdf",passed,16,27,2023572,驗證通過
819,gen-ai-o11y-for-devs-gen-ai-o11y-python,Python 生成式 AI 應用程式的實務觀測技巧,https://codelabs.developers.google.com/codelabs/gen-ai-o11y-for-devs/gen-ai-o11y-python?hl=zh-tw,819__gen-ai-o11y-for-devs-gen-ai-o11y-python__Python-生成式-AI-應用程式的實務觀測技巧.pdf,passed,13,28,2316039,驗證通過
820,cloud-gae-python-migrate-16-cloudstorage,從 App Engine Blobstore 遷移至 Cloud Storage (模組 16),https://codelabs.developers.google.com/codelabs/cloud-gae-python-migrate-16-cloudstorage?hl=zh-tw,820__cloud-gae-python-migrate-16-cloudstorage__從-App-Engine-Blobstore-遷移至-Cloud-Storage-(模組-16).pdf,passed,7,22,3675133,驗證通過
821,cloud-gae-python-migrate-4-rundocker,模組 4：使用 Docker 從 Google App Engine 遷移至 Cloud Run,https://codelabs.developers.google.com/codelabs/cloud-gae-python-migrate-4-rundocker?hl=zh-tw,821__cloud-gae-python-migrate-4-rundocker__模組-4-使用-Docker-從-Google-App-Engine-遷移至-Cloud-Run.pdf,passed,7,15,1464534,驗證通過
822,cloud-monolith-to-microservices-gke,將單體式網站遷移至 Google Kubernetes Engine 上的微服務,https://codelabs.developers.google.com/codelabs/cloud-monolith-to-microservices-gke?hl=zh-tw,822__cloud-monolith-to-microservices-gke__將單體式網站遷移至-Google-Kubernetes-Engine-上的微服務.pdf,passed,10,24,3632132,驗證通過
823,cloud-kotlin-jib-cloud-run,將 Spring Boot Kotlin 應用程式容器化，並部署至 Cloud Run,https://codelabs.developers.google.com/codelabs/cloud-kotlin-jib-cloud-run?hl=zh-tw,"823__cloud-kotlin-jib-cloud-run__將-Spring-Boot-Kotlin-應用程式容器化,並部署至-Cloud-Run.pdf",passed,8,15,995921,驗證通過
824,cloud-gae-python-migrate-11-functions,模組 11：從 Google App Engine 遷移至 Cloud Functions,https://codelabs.developers.google.com/codelabs/cloud-gae-python-migrate-11-functions?hl=zh-tw,824__cloud-gae-python-migrate-11-functions__模組-11-從-Google-App-Engine-遷移至-Cloud-Functions.pdf,passed,8,14,1408064,驗證通過
825,cloud-kms-autokey,使用 Cloud KMS Autokey 輕鬆加密資源,https://codelabs.developers.google.com/codelabs/cloud-kms-autokey?hl=zh-tw,825__cloud-kms-autokey__使用-Cloud-KMS-Autokey-輕鬆加密資源.pdf,passed,12,21,1276503,驗證通過
826,ai-diet-planner,使用 Streamlit、Gemini Pro、Vertex AI 和 BigQuery，建構及部署飲食規劃師 AI 代理,https://codelabs.developers.google.com/ai-diet-planner?hl=zh-tw,"826__ai-diet-planner__使用-Streamlit、Gemini-Pro、Vertex-AI-和-BigQuery,建構及部署飲食規劃師-AI-代理.pdf",passed,6,30,2754155,驗證通過
827,appsheet-appsscript,將 AppSheet 與 Apps Script 整合,https://codelabs.developers.google.com/appsheet-appsscript?hl=zh-tw,827__appsheet-appsscript__將-AppSheet-與-Apps-Script-整合.pdf,passed,6,12,1245941,驗證通過
828,cloud-ngfw-enterprise-tls,Cloud NGFW Enterprise 程式碼研究室 [與 TLS 檢查],https://codelabs.developers.google.com/cloud-ngfw-enterprise-tls?hl=zh-tw,828__cloud-ngfw-enterprise-tls__Cloud-NGFW-Enterprise-程式碼研究室-[與-TLS-檢查].pdf,passed,15,35,1644841,驗證通過
829,cloud-genai,運用生成式 AI 和 Cloud Run 建構測驗產生器,https://codelabs.developers.google.com/cloud-genai?hl=zh-tw,829__cloud-genai__運用生成式-AI-和-Cloud-Run-建構測驗產生器.pdf,passed,12,32,4403279,驗證通過
830,cloudshell-cloudcode-deepdive,使用 Cloud Shell 和 Cloud Code 進行開發,https://codelabs.developers.google.com/cloudshell-cloudcode-deepdive?hl=zh-tw,830__cloudshell-cloudcode-deepdive__使用-Cloud-Shell-和-Cloud-Code-進行開發.pdf,passed,6,23,3887084,驗證通過
831,cloudnet-clouddns-external-failover-policy-codelab,使用 Cloud DNS 健康狀態檢查，為區域外部端點執行多區域容錯移轉,https://codelabs.developers.google.com/cloudnet-clouddns-external-failover-policy-codelab?hl=zh-tw,"831__cloudnet-clouddns-external-failover-policy-codelab__使用-Cloud-DNS-健康狀態檢查,為區域外部端點執行多區域容錯移轉.pdf",passed,10,23,1197763,驗證通過
832,bigquery-data-studio,在數據分析中以視覺化的方式呈現 BigQuery 資料,https://codelabs.developers.google.com/codelabs/bigquery-data-studio?hl=zh-tw,832__bigquery-data-studio__在數據分析中以視覺化的方式呈現-BigQuery-資料.pdf,passed,7,25,3694027,驗證通過
833,automl-forecasting-with-vertex-ai,使用 Vertex AI 建立 AutoML 預測模型,https://codelabs.developers.google.com/codelabs/automl-forecasting-with-vertex-ai?hl=zh-tw,833__automl-forecasting-with-vertex-ai__使用-Vertex-AI-建立-AutoML-預測模型.pdf,passed,5,13,1169310,驗證通過
834,avif,提供 AVIF 圖片,https://codelabs.developers.google.com/codelabs/avif?hl=zh-tw,834__avif__提供-AVIF-圖片.pdf,passed,8,13,637307,驗證通過
835,bigquery-github,使用 BigQuery 查詢 GitHub 資料,https://codelabs.developers.google.com/codelabs/bigquery-github?hl=zh-tw,835__bigquery-github__使用-BigQuery-查詢-GitHub-資料.pdf,passed,6,10,909513,驗證通過
836,builder-canvas,使用 Actions Builder 為 Google 助理建立 Interactive Canvas 動作,https://codelabs.developers.google.com/codelabs/builder-canvas?hl=zh-tw,836__builder-canvas__使用-Actions-Builder-為-Google-助理建立-Interactive-Canvas-動作.pdf,passed,11,32,1969828,驗證通過
837,cloud-app-engine-aspnetcore,將 ASP.NET Core 應用程式部署至 App Engine,https://codelabs.developers.google.com/codelabs/cloud-app-engine-aspnetcore?hl=zh-tw,837__cloud-app-engine-aspnetcore__將-ASP.NET-Core-應用程式部署至-App-Engine.pdf,passed,10,16,1121186,驗證通過
838,cloud-codelab-credits,兌換抵免額以在 Google Cloud 上使用,https://codelabs.developers.google.com/codelabs/cloud-codelab-credits?hl=zh-tw,838__cloud-codelab-credits__兌換抵免額以在-Google-Cloud-上使用.pdf,passed,4,13,1971373,驗證通過
839,gen-ai-o11y-for-devs-gen-ai-o11y-java,Java 生成式 AI 應用程式的實務觀測技巧,https://codelabs.developers.google.com/codelabs/gen-ai-o11y-for-devs/gen-ai-o11y-java?hl=zh-tw,839__gen-ai-o11y-for-devs-gen-ai-o11y-java__Java-生成式-AI-應用程式的實務觀測技巧.pdf,passed,13,36,2223164,驗證通過
840,clouddns-failover-policy-codelab,使用 Cloud DNS 轉送政策和健康狀態檢查，為內部 TCP/UDP 負載平衡器執行多區域容錯移轉,https://codelabs.developers.google.com/clouddns-failover-policy-codelab?hl=zh-tw,"840__clouddns-failover-policy-codelab__使用-Cloud-DNS-轉送政策和健康狀態檢查,為內部-TCP-UDP-負載平衡器執行多區域容錯移轉.pdf",passed,14,28,1357661,驗證通過
841,deploy-from-github-gen-ai-java,將採用 Java 的生成式 AI 網頁應用程式，自動從版本管控系統部署至 Cloud Run,https://codelabs.developers.google.com/codelabs/deploy-from-github/gen-ai-java?hl=zh-tw,"841__deploy-from-github-gen-ai-java__將採用-Java-的生成式-AI-網頁應用程式,自動從版本管控系統部署至-Cloud-Run.pdf",passed,16,28,2039973,驗證通過
842,cloud-gae-python-migrate-21-idenplat,從 App Engine Users 服務遷移至 Cloud Identity Platform (模組 21),https://codelabs.developers.google.com/codelabs/cloud-gae-python-migrate-21-idenplat?hl=zh-tw,842__cloud-gae-python-migrate-21-idenplat__從-App-Engine-Users-服務遷移至-Cloud-Identity-Platform-(模組-21).pdf,passed,8,42,5826454,驗證通過
843,cloud-function2sheet,Cloud 函式：自動將 CSV 資料匯入 Google 試算表,https://codelabs.developers.google.com/codelabs/cloud-function2sheet?hl=zh-tw,843__cloud-function2sheet__Cloud-函式-自動將-CSV-資料匯入-Google-試算表.pdf,passed,12,21,1910921,驗證通過
844,cloud-gae-python-migrate-2-cloudndb,單元 2：從 App Engine NDB 遷移至 Cloud NDB,https://codelabs.developers.google.com/codelabs/cloud-gae-python-migrate-2-cloudndb?hl=zh-tw,844__cloud-gae-python-migrate-2-cloudndb__單元-2-從-App-Engine-NDB-遷移至-Cloud-NDB.pdf,passed,8,17,1478804,驗證通過
845,cloud-documentai-manage-processors-python,使用 Python 管理 Document AI 處理器,https://codelabs.developers.google.com/codelabs/cloud-documentai-manage-processors-python?hl=zh-tw,845__cloud-documentai-manage-processors-python__使用-Python-管理-Document-AI-處理器.pdf,passed,11,28,1452406,驗證通過
846,cloud-grpc-csharp,使用 C# 建構 gRPC 服務,https://codelabs.developers.google.com/codelabs/cloud-grpc-csharp?hl=zh-tw,846__cloud-grpc-csharp__使用-C-建構-gRPC-服務.pdf,passed,7,10,676308,驗證通過
847,chatbots-dialogflow-entities,瞭解 Dialogflow 中的實體,https://codelabs.developers.google.com/codelabs/chatbots-dialogflow-entities?hl=zh-tw,847__chatbots-dialogflow-entities__瞭解-Dialogflow-中的實體.pdf,passed,6,12,1799618,驗證通過
848,chatbots-dialogflow-visionAPI,將 Vision API 與 Dialogflow 整合,https://codelabs.developers.google.com/codelabs/chatbots-dialogflow-visionAPI?hl=zh-tw,848__chatbots-dialogflow-visionAPI__將-Vision-API-與-Dialogflow-整合.pdf,passed,18,33,5191495,驗證通過
849,cloud-compute-engine-pi,在 Compute Engine 計算圓周率,https://codelabs.developers.google.com/codelabs/cloud-compute-engine-pi?hl=zh-tw,849__cloud-compute-engine-pi__在-Compute-Engine-計算圓周率.pdf,passed,9,15,976282,驗證通過
850,chatbots-dialogflow-appointment-scheduler,使用 Dialogflow 建構預約排程器,https://codelabs.developers.google.com/codelabs/chatbots-dialogflow-appointment-scheduler?hl=zh-tw,850__chatbots-dialogflow-appointment-scheduler__使用-Dialogflow-建構預約排程器.pdf,passed,7,13,1913200,驗證通過
851,chatbots-dialogflow-fulfillment,將 Dialogflow 與 Google 日曆整合，瞭解履行作業,https://codelabs.developers.google.com/codelabs/chatbots-dialogflow-fulfillment?hl=zh-tw,"851__chatbots-dialogflow-fulfillment__將-Dialogflow-與-Google-日曆整合,瞭解履行作業.pdf",passed,9,18,3052778,驗證通過
852,pay-react-native,Android 適用的 React Native Google Pay API,https://codelabs.developers.google.com/codelabs/pay-react-native?hl=zh-tw,852__pay-react-native__Android-適用的-React-Native-Google-Pay-API.pdf,passed,6,12,519063,驗證通過
853,accelerated-mobile-pages-foundations,Accelerated Mobile Pages 基礎,https://codelabs.developers.google.com/codelabs/accelerated-mobile-pages-foundations?hl=zh-tw,853__accelerated-mobile-pages-foundations__Accelerated-Mobile-Pages-基礎.pdf,passed,7,24,3695677,驗證通過
854,batch-csv-cdf-bq,使用 Cloud Data Fusion 將 CSV 資料擷取至 BigQuery - 批次擷取,https://codelabs.developers.google.com/codelabs/batch-csv-cdf-bq?hl=zh-tw,854__batch-csv-cdf-bq__使用-Cloud-Data-Fusion-將-CSV-資料擷取至-BigQuery-批次擷取.pdf,passed,10,28,2243531,驗證通過
855,actions-sdk-2,使用 Actions SDK (第 2 級) 為 Google 助理建構動作,https://codelabs.developers.google.com/codelabs/actions-sdk-2?hl=zh-tw,855__actions-sdk-2__使用-Actions-SDK-(第-2-級)-為-Google-助理建構動作.pdf,passed,6,28,2097396,驗證通過
856,admob-appopen-unity,將 AdMob 應用程式開啟頁面廣告新增至 Unity 應用程式,https://codelabs.developers.google.com/codelabs/admob-appopen-unity?hl=zh-tw,856__admob-appopen-unity__將-AdMob-應用程式開啟頁面廣告新增至-Unity-應用程式.pdf,passed,7,19,925286,驗證通過
857,arcore-record-and-playback-intro,ARCore Recording and Playback API 簡介,https://codelabs.developers.google.com/codelabs/arcore-record-and-playback-intro?hl=zh-tw,857__arcore-record-and-playback-intro__ARCore-Recording-and-Playback-API-簡介.pdf,passed,6,42,11079465,驗證通過
858,grpc-getting-started-grpc-java,開始使用 gRPC-Java,https://codelabs.developers.google.com/grpc/getting-started-grpc-java?hl=zh-tw,858__grpc-getting-started-grpc-java__開始使用-gRPC-Java.pdf,passed,8,14,752987,驗證通過
859,grpc-getting-started-grpc-go-streaming,開始使用 gRPC-Go - 串流,https://codelabs.developers.google.com/grpc/getting-started-grpc-go-streaming?hl=zh-tw,859__grpc-getting-started-grpc-go-streaming__開始使用-gRPC-Go-串流.pdf,passed,8,18,802668,驗證通過
860,grpc-getting-started-grpc-rust,開始使用 gRPC-Rust,https://codelabs.developers.google.com/grpc/getting-started-grpc-rust?hl=zh-tw,860__grpc-getting-started-grpc-rust__開始使用-gRPC-Rust.pdf,passed,8,13,723703,驗證通過
861,grpc-basic-otel-plugin-grpc-go,在 gRPC Go 中設定基本 OpenTelemetry 外掛程式,https://codelabs.developers.google.com/grpc/basic-otel-plugin-grpc-go?hl=zh-tw,861__grpc-basic-otel-plugin-grpc-go__在-gRPC-Go-中設定基本-OpenTelemetry-外掛程式.pdf,passed,6,20,677102,驗證通過
862,agentspace-networking-customdomain,Agentspace 自訂網域,https://codelabs.developers.google.com/agentspace-networking-customdomain?hl=zh-tw,862__agentspace-networking-customdomain__Agentspace-自訂網域.pdf,passed,15,28,2238681,驗證通過
863,advanced-flutter-animations,Flutter 動畫,https://codelabs.developers.google.com/advanced-flutter-animations?hl=zh-tw,863__advanced-flutter-animations__Flutter-動畫.pdf,passed,8,40,1918804,驗證通過
864,arcore-unity-ar-foundation,使用 Unity 的 AR Foundation 建立 AR 遊戲,https://codelabs.developers.google.com/arcore-unity-ar-foundation?hl=zh-tw,864__arcore-unity-ar-foundation__使用-Unity-的-AR-Foundation-建立-AR-遊戲.pdf,passed,6,21,5702917,驗證通過
865,alloydb-ai-nl-sql,使用 AlloyDB AI 自然語言生成 SQL,https://codelabs.developers.google.com/alloydb-ai-nl-sql?hl=zh-tw,865__alloydb-ai-nl-sql__使用-AlloyDB-AI-自然語言生成-SQL.pdf,passed,13,33,3285075,驗證通過
866,bigquery-data-preparation-ai-agents,程式碼實驗室：在 BigQuery 使用 AI 代理準備資料,https://codelabs.developers.google.com/bigquery-data-preparation-ai-agents?hl=zh-tw,866__bigquery-data-preparation-ai-agents__程式碼實驗室-在-BigQuery-使用-AI-代理準備資料.pdf,passed,12,25,3174909,驗證通過
